263874803;41.11724;-8.631591;-0.1506497;0.7176313
1145528596;41.111;-8.637559;-0.1507538;0.7175223
1145528597;41.1118;-8.63624;-0.1507308;0.7175362
1145528598;41.10941;-8.635226;-0.1507131;0.7174945
1145528600;41.10903;-8.635845;-0.1507239;0.7174879
1145528601;41.10813;-8.636828;-0.1507411;0.7174723
1145528603;41.10785;-8.637596;-0.1507545;0.7174674
1145528606;41.10748;-8.639509;-0.1507879;0.7174609
1145528609;41.10723;-8.639937;-0.1507954;0.7174565
1145528625;41.10588;-8.643929;-0.150865;0.7174329
1145528629;41.10595;-8.646054;-0.1509021;0.7174341
1145528630;41.10551;-8.648208;-0.1509397;0.7174264
1145535938;41.10636;-8.660953;-0.1511621;0.7174413
1145549711;41.10941;-8.637329;-0.1507498;0.7174945
1145549712;41.10824;-8.636832;-0.1507412;0.7174742
1145552395;41.11081;-8.63789;-0.1507596;0.717519
1145552396;41.11;-8.638824;-0.1507759;0.7175048
1145552397;41.10981;-8.638992;-0.1507789;0.7175015
1145552399;41.10869;-8.639394;-0.1507859;0.717482
1145554028;41.10959;-8.634761;-0.150705;0.7174978
1145554029;41.10965;-8.630179;-0.1506251;0.7174988
1145554449;41.11348;-8.630801;-0.1506359;0.7175655
1145554466;41.11213;-8.633815;-0.1506885;0.7175419
1145554469;41.11182;-8.635694;-0.1507213;0.7175367
1145555332;41.11091;-8.630722;-0.1506345;0.7175207
1145555336;41.1106;-8.630811;-0.1506361;0.7175152
1145555339;41.11034;-8.631113;-0.1506413;0.7175107
1145555893;41.11213;-8.633368;-0.1506807;0.7175421
1145557167;41.10997;-8.63414;-0.1506942;0.7175043
1145557880;41.11153;-8.633146;-0.1506768;0.7175316
1145557890;41.11058;-8.633701;-0.1506865;0.7175151
1145558736;41.11247;-8.636218;-0.1507304;0.717548
1145558737;41.1133;-8.635909;-0.1507251;0.7175624
1145558738;41.11351;-8.635736;-0.150722;0.7175662
1145558739;41.11326;-8.635172;-0.1507122;0.7175617
1145558740;41.11317;-8.634909;-0.1507076;0.7175601
1145558741;41.11321;-8.634422;-0.1506991;0.7175609
1145558742;41.11319;-8.633894;-0.1506899;0.7175605
1145558743;41.11285;-8.633782;-0.1506879;0.7175547
1145559243;41.11526;-8.634494;-0.1507003;0.7175968
1145559692;41.11789;-8.634277;-0.1506966;0.7176426
1145559695;41.11929;-8.635108;-0.1507111;0.7176669
1145564328;41.11231;-8.64382;-0.1508631;0.7175452
1145564329;41.11256;-8.642279;-0.1508362;0.7175495
1145564330;41.11225;-8.642184;-0.1508346;0.7175441
1145564331;41.11228;-8.642028;-0.1508318;0.7175446
1145564332;41.11255;-8.640623;-0.1508073;0.7175493
1145564333;41.11232;-8.640388;-0.1508032;0.7175454
1145564334;41.11208;-8.640312;-0.1508019;0.7175412
1145564335;41.112;-8.640056;-0.1507974;0.7175397
1145564336;41.11209;-8.63974;-0.1507919;0.7175413
1145564337;41.11234;-8.639448;-0.1507868;0.7175457
1145564338;41.11238;-8.639175;-0.150782;0.7175465
