1;0;0;20;98
2;0;0;30;100
3;0;0;10;92
4;0;0;20;92
5;0;0;10;90
6;0;0;20;90
7;0;0;0;80
8;0;0;2;80
9;0;0;10;80
10;0;0;20;80
11;0;0;25;80
12;0;0;30;80
13;0;0;40;80
14;0;0;0;70
15;0;0;10;70
16;0;0;20;70
17;0;0;25;70
18;0;0;30;70
19;0;0;40;70
20;0;0;55;65
21;0;0;0;60
22;0;0;2;60
23;0;0;10;60
24;0;0;20;60
25;0;0;25;60
26;0;0;30;60
27;0;0;40;60
28;0;0;50;60
29;0;0;0;50
30;0;0;2;50
31;0;0;10;50
32;0;0;20;50
33;0;0;25;50
34;0;0;27;50
35;0;0;30;51
36;0;0;40;57
37;0;0;25;48
38;0;0;0;40
39;0;0;7;40
40;0;0;12;42
41;0;0;20;42
42;0;0;15;38
43;0;0;9;35
44;0;0;25;35
45;0;0;30;35
46;0;0;40;35
47;0;0;50;35
48;0;0;5;20
49;0;0;15;20
50;0;0;20;20
51;0;0;25;20
52;0;0;30;20
53;0;0;40;20
54;0;0;50;20
55;0;0;0;10
56;0;0;5;95
