36730965;41.1273;-8.601518;-0.1501248;0.7178069
269354487;41.12296;-8.613118;-0.1503273;0.7177309
269355948;41.12304;-8.613147;-0.1503278;0.7177324
293247477;41.13043;-8.592732;-0.1499715;0.7178614
293250169;41.13037;-8.59221;-0.1499624;0.7178605
634063804;41.1261;-8.60825;-0.1502423;0.7177859
634063805;41.12603;-8.608272;-0.1502427;0.7177846
634063808;41.12592;-8.608161;-0.1502407;0.7177828
634063809;41.12595;-8.607995;-0.1502379;0.7177832
634063810;41.12613;-8.607997;-0.1502379;0.7177864
634063811;41.12616;-8.608109;-0.1502398;0.717787
634072370;41.12616;-8.608164;-0.1502408;0.7177868
634969200;41.12508;-8.598706;-0.1500757;0.7177681
634969203;41.12519;-8.598223;-0.1500673;0.71777
634969211;41.12464;-8.598504;-0.1500722;0.7177603
634969216;41.12505;-8.598098;-0.1500651;0.7177676
634973151;41.12905;-8.597098;-0.1500477;0.7178373
634973157;41.12855;-8.59645;-0.1500363;0.7178286
634973161;41.12792;-8.596749;-0.1500416;0.7178177
634973168;41.12794;-8.597662;-0.1500575;0.7178181
634973172;41.12772;-8.597878;-0.1500613;0.7178141
634973178;41.12756;-8.597857;-0.1500609;0.7178114
634973180;41.12748;-8.597729;-0.1500587;0.7178099
634973191;41.12753;-8.597325;-0.1500516;0.7178109
634973207;41.12606;-8.59739;-0.1500528;0.7177852
687058128;41.12529;-8.607941;-0.1502369;0.7177717
687058129;41.12587;-8.60802;-0.1502383;0.7177818
687058139;41.12492;-8.607688;-0.1502325;0.7177653
687058140;41.12474;-8.607693;-0.1502326;0.7177621
687058148;41.12483;-8.607826;-0.1502349;0.7177637
687058149;41.12477;-8.607836;-0.1502351;0.7177626
687058150;41.12427;-8.607264;-0.1502251;0.7177539
687058152;41.12582;-8.608144;-0.1502405;0.7177809
687058155;41.12532;-8.608217;-0.1502417;0.7177723
687058159;41.12463;-8.609504;-0.1502642;0.7177601
687058160;41.12419;-8.60952;-0.1502645;0.7177525
687058161;41.12422;-8.609481;-0.1502638;0.717753
687058176;41.12528;-8.607873;-0.1502357;0.7177716
687058177;41.12523;-8.607747;-0.1502335;0.7177707
687058178;41.12515;-8.607664;-0.1502321;0.7177693
687058179;41.12505;-8.607635;-0.1502316;0.7177675
687058180;41.12484;-8.608109;-0.1502399;0.7177638
687058181;41.12492;-8.608217;-0.1502417;0.7177652
687058182;41.12502;-8.60827;-0.1502426;0.7177669
687058183;41.12517;-8.608232;-0.150242;0.7177696
687058184;41.12526;-8.608115;-0.15024;0.7177712
687059302;41.12709;-8.606808;-0.1502171;0.7178032
1103243234;41.12632;-8.604764;-0.1501815;0.7177897
1103406293;41.12592;-8.608118;-0.15024;0.7177826
1103406299;41.12569;-8.606558;-0.1502128;0.7177787
1103406300;41.12492;-8.598106;-0.1500653;0.7177653
1103406302;41.12265;-8.614634;-0.1503537;0.7177256
1103406305;41.12521;-8.59855;-0.150073;0.7177704
1103406307;41.12423;-8.610091;-0.1502744;0.7177532
1103406316;41.12413;-8.610017;-0.1502731;0.7177514
1103406320;41.12498;-8.607651;-0.1502319;0.7177663
1103406325;41.12447;-8.607618;-0.1502313;0.7177573
1103406328;41.12511;-8.608263;-0.1502425;0.7177686
1103406331;41.12603;-8.607943;-0.1502369;0.7177846
1103406335;41.12476;-8.608223;-0.1502418;0.7177625
1103406336;41.12606;-8.607945;-0.150237;0.7177852
1103406346;41.12442;-8.607706;-0.1502328;0.7177565
1103406350;41.12764;-8.598328;-0.1500691;0.7178127
1103406354;41.12521;-8.608335;-0.1502438;0.7177704
1103406363;41.12503;-8.598722;-0.150076;0.7177671
1103406367;41.12765;-8.597672;-0.1500577;0.717813
1103406370;41.12443;-8.610028;-0.1502733;0.7177567
1103406372;41.12424;-8.609779;-0.150269;0.7177534
1103406375;41.12457;-8.609474;-0.1502637;0.7177591
1103406378;41.12464;-8.607744;-0.1502335;0.7177604
1103406385;41.12526;-8.607809;-0.1502346;0.7177712
1103406388;41.12463;-8.59837;-0.1500699;0.7177602
1103406392;41.12463;-8.607655;-0.1502319;0.7177602
1103406407;41.12481;-8.607972;-0.1502375;0.7177633
1103406408;41.12507;-8.607488;-0.150229;0.7177679
1103406409;41.12554;-8.608037;-0.1502386;0.7177761
1103406411;41.12599;-8.60826;-0.1502425;0.717784
1103406413;41.12775;-8.598324;-0.1500691;0.7178147
1103406416;41.12473;-8.607952;-0.1502371;0.7177619
1103406432;41.12599;-8.607955;-0.1502372;0.7177839
1103406440;41.12437;-8.609863;-0.1502705;0.7177557
1103406444;41.12469;-8.608186;-0.1502412;0.7177613
1103406446;41.1242;-8.609745;-0.1502684;0.7177526
1103406458;41.125;-8.608433;-0.1502455;0.7177666
1103406460;41.12274;-8.614657;-0.1503541;0.7177272
1103406464;41.12478;-8.598532;-0.1500727;0.7177629
1103406471;41.12432;-8.607671;-0.1502322;0.7177548
1103406477;41.12464;-8.607829;-0.150235;0.7177604
1103406478;41.12434;-8.609322;-0.150261;0.7177551
1103406484;41.12553;-8.606452;-0.1502109;0.717776
1103406485;41.12539;-8.608107;-0.1502398;0.7177734
1103406489;41.12566;-8.608132;-0.1502403;0.7177781
1103406495;41.12615;-8.60803;-0.1502385;0.7177867
1103406498;41.12777;-8.597679;-0.1500578;0.717815
1103406500;41.12433;-8.609831;-0.1502699;0.717755
1103422864;41.12991;-8.597699;-0.1500582;0.7178524
1103422866;41.12962;-8.597808;-0.1500601;0.7178473
1107381209;41.125;-8.601136;-0.1501181;0.7177666
1112072027;41.12971;-8.5914;-0.1499482;0.7178488
1112072055;41.12001;-8.603534;-0.15016;0.7176795
1112072075;41.12025;-8.601272;-0.1501205;0.7176839
1112072078;41.1201;-8.600616;-0.1501091;0.7176811
1112072091;41.12255;-8.598495;-0.1500721;0.7177239
1112072099;41.12074;-8.60017;-0.1501013;0.7176923
1112072101;41.12565;-8.595829;-0.1500255;0.717778
1112072117;41.12492;-8.596254;-0.1500329;0.7177653
1112072121;41.12257;-8.598618;-0.1500742;0.7177243
1112072135;41.12477;-8.596704;-0.1500408;0.7177627
1112072160;41.12027;-8.601174;-0.1501188;0.7176841
1112072191;41.12002;-8.602419;-0.1501405;0.7176798
1112072198;41.12494;-8.596529;-0.1500377;0.7177656
1112072237;41.12886;-8.594781;-0.1500072;0.7178341
1112072249;41.13013;-8.590492;-0.1499324;0.7178561
1112072265;41.1223;-8.598609;-0.150074;0.7177196
1112072276;41.12266;-8.605974;-0.1502026;0.7177258
1112072277;41.12149;-8.599602;-0.1500914;0.7177055
1112072320;41.11989;-8.601851;-0.1501306;0.7176774
1112072347;41.12142;-8.599488;-0.1500894;0.7177041
1112072351;41.12069;-8.600413;-0.1501055;0.7176914
1112072358;41.12072;-8.600518;-0.1501074;0.717692
1112072376;41.12006;-8.601528;-0.150125;0.7176805
1112072402;41.12498;-8.603205;-0.1501542;0.7177663
1112072407;41.12012;-8.601043;-0.1501165;0.7176814
1112072417;41.12055;-8.600278;-0.1501032;0.717689
1112072441;41.12466;-8.596151;-0.1500311;0.7177608
1112072458;41.12012;-8.602693;-0.1501453;0.7176814
1112072470;41.11958;-8.59803;-0.1500639;0.7176721
1112072474;41.13024;-8.592965;-0.1499755;0.7178581
1112072478;41.12049;-8.601132;-0.1501181;0.717688
1112072507;41.12074;-8.600625;-0.1501092;0.7176922
1112072542;41.12856;-8.594697;-0.1500058;0.7178288
1112072543;41.12005;-8.601144;-0.1501183;0.7176802
1112072579;41.12435;-8.604184;-0.1501713;0.7177553
1112072610;41.12008;-8.605739;-0.1501985;0.7176808
1112072612;41.12867;-8.595068;-0.1500122;0.7178307
1112072613;41.12063;-8.600341;-0.1501043;0.7176903
1112072620;41.12138;-8.599437;-0.1500885;0.7177035
1112072631;41.12933;-8.592395;-0.1499656;0.7178423
1112072636;41.12045;-8.600761;-0.1501116;0.7176871
1112072661;41.12019;-8.601122;-0.1501179;0.7176827
1112072706;41.129;-8.594681;-0.1500055;0.7178365
1112072721;41.11996;-8.602408;-0.1501403;0.7176788
1112072767;41.12844;-8.594391;-0.1500004;0.7178267
1112072775;41.12932;-8.591894;-0.1499568;0.717842
1112072789;41.12146;-8.599548;-0.1500904;0.7177048
1112072795;41.12017;-8.60304;-0.1501514;0.7176823
1112072816;41.12003;-8.601821;-0.1501301;0.7176799
1112072818;41.12284;-8.598551;-0.150073;0.717729
1112072839;41.12454;-8.596322;-0.1500341;0.7177587
1112072841;41.12009;-8.601892;-0.1501313;0.7176811
1112072843;41.12042;-8.600276;-0.1501031;0.7176868
1112072845;41.12283;-8.598426;-0.1500708;0.7177289
1112072849;41.12066;-8.600232;-0.1501024;0.7176908
1112072875;41.13034;-8.592691;-0.1499708;0.7178599
1112072883;41.12035;-8.601186;-0.150119;0.7176856
1112072915;41.12868;-8.594785;-0.1500073;0.7178309
1112072930;41.12205;-8.598891;-0.150079;0.7177151
1112072933;41.12487;-8.596186;-0.1500317;0.7177644
1112072940;41.13044;-8.592198;-0.1499622;0.7178616
1112072946;41.12013;-8.601179;-0.1501189;0.7176817
1112072950;41.12205;-8.598945;-0.1500799;0.7177152
1112072972;41.13039;-8.592443;-0.1499664;0.7178606
1112072986;41.12854;-8.593777;-0.1499897;0.7178285
1112072988;41.1199;-8.602247;-0.1501375;0.7176776
1112072997;41.1289;-8.592721;-0.1499713;0.7178347
1112073015;41.12675;-8.595673;-0.1500228;0.7177972
1112073022;41.12188;-8.598912;-0.1500793;0.7177123
1112073042;41.12017;-8.601212;-0.1501195;0.7176824
1112073061;41.12463;-8.596663;-0.1500401;0.7177602
1112073063;41.12018;-8.601419;-0.1501231;0.7176825
1112073065;41.12017;-8.600447;-0.1501061;0.7176824
1112073091;41.12495;-8.596341;-0.1500345;0.7177659
1112073095;41.12236;-8.598713;-0.1500759;0.7177206
1112073105;41.12453;-8.596451;-0.1500364;0.7177585
1112073107;41.12035;-8.598003;-0.1500635;0.7176854
1112073113;41.12911;-8.594587;-0.1500039;0.7178384
1112073116;41.12072;-8.600812;-0.1501125;0.717692
1112073130;41.13;-8.593312;-0.1499816;0.7178538
1112073157;41.12847;-8.594545;-0.1500031;0.7178272
1112073158;41.11994;-8.601519;-0.1501248;0.7176783
1112073187;41.12183;-8.599005;-0.1500809;0.7177113
1112073237;41.11998;-8.601803;-0.1501298;0.717679
1112073248;41.12007;-8.603523;-0.1501598;0.7176806
1112073249;41.12893;-8.594901;-0.1500093;0.7178352
1112073278;41.12492;-8.596596;-0.1500389;0.7177652
1112073292;41.12041;-8.600696;-0.1501105;0.7176865
1112073293;41.12008;-8.600955;-0.150115;0.7176808
1112073319;41.12526;-8.595944;-0.1500275;0.7177711
1112073325;41.12481;-8.596144;-0.150031;0.7177632
1112073327;41.12309;-8.598538;-0.1500728;0.7177332
