23824629;258723347;1292125574;
23824629;1292125574;258723348;
23824629;258723348;1725901909;
23824629;1725901909;258723349;
23824629;258723349;2129477380;
23824629;2129477380;258723351;
23824629;258723351;1155655379;
24005211;258723355;258723357;
24005211;258723357;258723358;
24005211;258723358;1805341080;
24005211;1805341080;258723360;
24005211;258723360;2129434715;
24005211;2129434715;1605526218;
24005211;1605526218;1106416283;
24005211;1106416283;258723362;
28206150;1155654795;1605526246;
28206150;1605526246;310632748;
28206150;310632748;309804659;
28206150;309804659;1155653824;
28206150;1155653824;1725901897;
28206150;1725901897;1725901856;
28206150;1725901856;1725901871;
28206150;1725901871;4707279084;
28206157;309804659;309804707;
28206157;309804707;309804708;
28206157;309804708;1155655141;
28206167;309804723;1319830434;
28206167;1319830434;309804726;
28206167;309804726;309804727;
28206175;309804775;1605526249;
28206175;1605526249;1605526248;
28206175;1605526248;309805428;
28206175;309805428;309804776;
28206175;309804776;309804780;
28206176;309804780;309804783;
28206176;309804783;309804784;
28206176;309804784;1605526239;
28206176;1605526239;1605526238;
28206176;1605526238;309804785;
28206176;309804785;1605526237;
28206176;1605526237;309804786;
28206184;258723354;309804834;
28206184;309804834;309804835;
28206184;309804835;309804850;
28206184;309804850;258723355;
28286179;309804786;309804817;
28286179;309804817;309804833;
28286264;310632748;310632778;
28286264;310632778;310632779;
28286264;310632779;1155654295;
28286264;1155654295;1155655141;
30009197;699725464;1155654053;
30009197;1155654053;330353871;
30009199;330345988;330353877;
30009199;330353877;330353878;
30009199;330353878;1155655233;
30009199;1155655233;330353879;
30009199;330353879;1155655010;
30009199;1155655010;5272203048;
30009199;5272203048;1155653970;
30009199;1155653970;330353881;
30009199;330353881;5272203047;
30009199;5272203047;1155653846;
30009200;5272203048;1155654745;
30009200;1155654745;699725464;
30009200;699725464;5272203049;
30009200;5272203049;5272203051;
30010127;1155655600;258723353;
30010127;258723353;1315111878;
30010127;1315111878;309803888;
30010127;309803888;309805387;
30010127;309805387;258723354;
30010127;258723354;1930914533;
30010127;1930914533;258723355;
30010128;330353870;330353871;
30010128;330353871;1155654638;
30010128;1155654638;1315111877;
30010128;1315111877;330353867;
30010128;330353867;1155655413;
30010128;1155655413;330345988;
30010128;330345988;2129477366;
30010128;2129477366;1155654433;
30010129;1962429680;1962429667;
30010129;1962429667;1962429751;
30010129;1962429751;330353866;
30010129;330353866;1315111871;
30010129;1315111871;1315111872;
30010129;1315111872;1315111874;
30010129;1315111874;1315111875;
30010129;1315111875;1315111876;
30010129;1315111876;330353867;
52105595;664018352;664018360;
52105595;664018360;1106416506;
52105595;1106416506;1106416385;
52105595;1106416385;664018359;
52105595;664018359;664018351;
52105595;664018351;664018352;
52105598;1962429744;1106416446;
52105598;1106416446;1106416779;
95418185;1106416310;1106416989;
95418185;1106416989;2050381269;
95418185;2050381269;1962429816;
95418185;1962429816;1106416359;
95418185;1106416359;664018361;
95418185;664018361;1106416948;
95418185;1106416948;664018360;
95418228;1106416583;1106416948;
95418228;1106416948;1106416446;
99963986;1155655151;2129477387;
99963986;2129477387;1946993162;
99963986;1946993162;1155655841;
99963986;1155655841;1155654870;
99963986;1155654870;1155654538;
99963992;1155655622;1155655413;
99964002;1155654745;1155654520;
99964037;330353877;1315111882;
99964037;1315111882;1155655081;
99964055;1155653892;1155655875;
99964055;1155655875;1155655193;
99964057;330353871;330353865;
99964060;1155653824;1155655832;
99964069;1155654795;1605526247;
99964069;1605526247;1155654009;
99964069;1155654009;1155655379;
99964069;1155655379;1155654408;
99964069;1155654408;1155655081;
99964069;1155655081;1315111881;
